ASV_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence
68986a381e3c6fcb2de8dd24f20531c9	Eukaryota	 Cryptophyceae	 Cryptophyceae	 Cryptomonadales	 Cryptomonadales	 uncultured	 phytoplankton_environmental	0.9125528569221091
689e377993bb1b6607054dd55c0b604b	Eukaryota	 Dinoflagellata	 Dinophyceae	 uncultured	 uncultured	 uncultured	 uncultured_marine	0.7613229117736516
68b84c81b464b600cc1aed4c350ba3fc	Eukaryota							0.9275297633406506
68b93635e4c9e6fb97d89b8d0cc6b87f	Eukaryota	 Dinoflagellata	 Dinophyceae					0.966176307
68ba73cfe81194c1b4c90045364bd54c	Eukaryota							0.999999999
68c3c84c8d84d450ba560c3e3dda1232	Eukaryota	 Nemertea	 Anopla	 Heteronemertea	 Heteronemertea	 Heteronemertea	 Kulikovia_torquata	0.9990547489698256
68c543a95935effd23077e9942152bd4	Eukaryota	 Cercozoa	 Imbricatea					0.7126350071545636
68d3eb83e7ae08e3b778d171f5a4d2b2	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9843412302582797
68ed2e251a42bab70be6a39f4326563c	Eukaryota							0.9199775814828609
690150f8eda269998787bbad003ef928	Eukaryota	 Ochrophyta	 Chrysophyceae					0.9999772246870493
69097118731e8a806c585567101c69a8	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 Ciliate_sp.	0.9999977553354751
6915d96c726c7efbce7c93a03257ce60	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9312341702924695
6916442fbbd96017feda9732048aee63	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales			0.993921148
691a7319bc4f3280e2b6cbfa15383830	Eukaryota	 Cercozoa	 Thecofilosea	 Cryomonadida	 Ventrifissuridae	 Ventrifissuridae	 uncultured_Cercozoa	0.9394041608701887
6937cfbdbf00017f8bf6a39a194ced68	Eukaryota	 Annelida	 Polychaeta	 Eunicida	 Eunicida	 Eunicida		0.9998990742078212
69432fcc17e6b8943229a45c0c296959	Eukaryota	 Porifera	 Calcarea	 Clathrinida	 Clathrinida	 Clathrinida	 Clathrina_blanca	0.9589053865926058
695a7f68e848ca987bca8e2170976b7d	Eukaryota							0.9999999999999798
695d7fa7cf8535294f18b4c30fd9d17d	Eukaryota	 Chlorophyta	 Mamiellophyceae	 DSGM-81	 DSGM-81	 DSGM-81	 uncultured_eukaryote	0.999236815
6975954fc930b140b57a8c8ff0369a6a	Eukaryota	 Ciliophora	 Postciliodesmatophora	 Heterotrichea	 Heterotrichea	 Heterotrichea	 metagenome	0.99999231
6980f701609a0193a3340ec3f3a7eece	Eukaryota	 Ochrophyta	 Chrysophyceae	 Ochromonadales	 Ochromonadales	 Paraphysomonas		0.9961831000180001
69873d72b8409a3f7828d46eb3276861	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.8236095941485978
69898971e88234a9ea85129634ae7c46	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 eukaryotic_picoplankton	0.920361808
698cc27e6df257cde76260e86ad8e56b	Eukaryota	 Bryozoa	 Gymnolaemata	 Cheilostomatida	 Cheilostomatida	 Cheilostomatida	 Schizoporella_dunkeri	0.9874119625740639
699045aa0d64469a8a8e249e9765ab88	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 uncultured	 uncultured_marine	0.9999918508855578
699d10d13a10cd32b44e1776750ecca7	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Hematodinium	 Hematodinium_sp.	0.8205758858963612
69cb75fc86711d1a8fc877632f192285	Eukaryota	 Chlorophyta	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Pterosperma_cristatum	0.997330319
69cc73b15dada854adf57a8d48b9ea08	Eukaryota	 Cryptomycota	 LKM11	 LKM11	 LKM11	 LKM11	 uncultured_Chytridiomycota	0.9999972611514342
69cd3bc1d45df4f24c08abded3b37929	Eukaryota							0.9985832196821596
69d4bc37703cff6a25e924a15e5a8d01	Eukaryota	 Mollusca	 Bivalvia	 Veneroida	 Veneroida	 Veneroida	 Fulvia_mutica	0.999358712
69d9017c9ba9297bcf915d35d9526dad	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Hypotrichia	 Halteria		0.785674288
69f831c4e32baea99d0b4c4843303379	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Suessiaceae	 Pelagodinium	 uncultured_marine	0.807261389
6a1fa5647bc6009aabb740dd4e7db42d	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Suessiaceae	 Biecheleria	 uncultured_alveolate	0.9129023912678272
6a314f9a337dc1bf2803e0d72b401bfb	Eukaryota	 Retaria	 Acantharia	 Acantharea_Group_I	 Acantharea_Group_I	 Acantharea_Group_I	 uncultured_marine	0.989351973
6a3bc681efef7a539118a4fa8b4b3d13	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Rhizophydiales	 uncultured	 uncultured		0.9979315819707721
6a46e82853bea7c97a6e5b3c0d45a173	Eukaryota	 Ochrophyta	 Chrysophyceae	 uncultured	 uncultured	 uncultured	 uncultured_marine	0.8765465540614253
6a556d340da591820cd49a739fe99d1e	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III	 uncultured_marine	0.9136769184861394
6a96901d3d20dfcc2d1f6541718d9616	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9601179082326364
6aa839295b5132f60977860f3324f65d	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae				0.7252523568044416
6ad3745c48522c5e9dcd941967788165	Eukaryota	 Cercozoa	 Vampyrellidae	 Vampyrellidae	 Vampyrellidae	 uncultured	 uncultured_marine	0.9999996084794616
6ad38285a706f3767852122d2105dc7d	Eukaryota	 Dinoflagellata	 Dinophyceae	 uncultured	 uncultured	 uncultured	 uncultured_eukaryote	0.9572584792295009
6b046cdd0b43f1057d56a8edca8d4555	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Skeletonema	 Skeletonema_menzellii	0.9886363869553196
6b081d85073ed4bc314749fd0d74ffa2	Eukaryota	 Cercozoa	 Thecofilosea					0.9999999758384692
6b28138d99299825a1ff132ad04bf07b	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Telonema		0.999995692
6b2b0ff0fe771d0f7afd16fb31fa5d7c	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Thalassiosira		0.9907535429056522
6b3644e015529736532da1c6205795ae	Eukaryota							1.0000000000000078
6b3733b016d677974856e20b105f1ade	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_eukaryote	0.9856297042012053
6b46f32db19af11e83f72ac88cbb2ef2	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Parauronema	 Parauronema_virginianum	0.9968682210631463
6b54944d42e1b94326b3ff1ce8f83f93	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales	 Prymnesiales		0.7852487974132925
6b663fa1bbc6447d7aacde998f89d6d0	Eukaryota	 Annelida	 Polychaeta	 Terebellida	 Terebellida	 Terebellida	 Amphitrite_ornata	0.9085067018190788
6b6cbcad7e8fbf87eb74766ef119f887	Eukaryota	 Mollusca	 Gastropoda	 Heterobranchia	 Heterobranchia	 Heterobranchia	 Tergipes_tergipes	0.9973314615177178
6b7f3623870f05d15a7fcff4b99425e3	Eukaryota	 Ochrophyta	 Pelagophyceae	 Sarcinochrysidales	 Sarcinochrysidales	 Sarcinochrysidales	 Pelagophyceae_sp.	0.9982730910669484
6b8ca2a0a6a9fee02c828979f1eb6cc2	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Oligotrichia			0.9998939980321889
6b90176590570ed6c8da3fad849b7322	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 Amoebophrya_sp.	0.9500664649420709
6b930295cb31562f6307fb77b2bbc788	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 Rhizophydiales	 uncultured	 uncultured	 uncultured_eukaryote	0.7174971088441424
6b9940b9b276a35ca0a0226438790f8c	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales	 Chrysochromulina	 uncultured_eukaryote	0.9590065784561708
6b9a28896305228a897d47ad84ed9eea	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II		0.9781608154748104
6b9dfde2235bb637870a572544ff0d2d	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Duboscquella	 uncultured_Duboscquella	0.7434186426494607
6bb24bf374357a72c9bbfb8c3994d036	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_dinoflagellate	0.9993277882821189
6bd16f141f123d63e2136ddaf433c7fa	Eukaryota							0.9095955103480137
6c37bb307325da4d642ee437a18daf67	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Choreotrichia	 Eutintinnus	 Eutintinnus_tenuis	0.9780570020873026
6c508f97cc9db0390a3800cbe99b4ced	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9940988104461417
6c50a634e95596a1e93161116c1ac614	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_eukaryote	0.9912179619414156
6c8c0c3d5eb66ac986d61c27396079cb	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodinium_clade	 Paragymnodinium	 uncultured_eukaryote	0.9998097877538414
6cb25142ae37fe5a902b575a04997e71	Eukaryota	 Dinoflagellata	 Dinophyceae					0.8950456565779692
6ccb1bfe7d7e95cd931cc50e1c9d55ea	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Euplotia	 Diophrys	 Diophryopsis_hystrix	0.9955895844651694
6ce6aad87121369450e0b58f04a741e1	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_eukaryote	0.9997262219818176
6cfdc1dad9f43b04fe0a5ecd4834c83e	Eukaryota	 Prymnesiophyceae	 Coccolithales	 Coccolithales	 Coccolithales	 Coccolithales	 Calyptrosphaera_sp.	0.8690918275764014
6d04bcbbda5859223e34f2578c7b9aba	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9159828390475423
6d0ad0fe2bc9475b7928a803b10ae7a9	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Telonema		0.9999999998694329
6d11d14fa705bf6acb850ad30e8071ec	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae				0.7814705654278999
6d3c8af580e0d8f3931958c361b82aae	Eukaryota							1.0000000000000109
6d4a60aa5d11d42c13d12c5b1ef61241	Eukaryota							0.9999999999999748
6d4a77bc146495ccc0483f7435903a26	Eukaryota	 Dinoflagellata	 Dinophyceae	 Peridiniphycidae	 Thoracosphaeraceae	 Scrippsiella	 uncultured_eukaryote	0.9998179724950506
6d5d089d14cc3a20f8081e25bf943812	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 uncultured		0.7501116919236785
6d73f4e502cc56d8de987419f6c9e655	Eukaryota	 Arthropoda	 Maxillopoda	 Calanoida	 Calanoida	 Calanoida	 uncultured_metazoan	0.8888670397121334
6d880d52d498dacecf2071360e385181	Eukaryota	 Ochrophyta	 Chrysophyceae	 Ochromonadales	 Ochromonadales	 Paraphysomonas	 uncultured_marine	0.7063189114748096
6dadd765d7baa1aa369d01ddb898cf1c	Eukaryota							0.9999999874818412
6db93d9f13c2d9d9f6e5317bd3b378c5	Eukaryota	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Incertae_Sedis	 Telonema	 uncultured_eukaryote	0.8434321942723667
6dbcb74aa7ce2c15e1ad5d7829428cca	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Phyllopharyngea	 Paracineta	 Paracineta_limbata	0.9999760797408622
6dc4cdf4420b654cd527984e69d4640b	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 uncultured_eukaryote	0.8193830895290599
6debc34031fe6e59347cae8b74156feb	Eukaryota	 Annelida	 Polychaeta	 Phyllodocida	 Phyllodocida	 Phyllodocida	 Sphaerodoropsis_minuta	0.9999999999926672
6deccaa6fa7780ea014ab066c8697619	Eukaryota	 Cercozoa	 Thecofilosea	 Ebriacea	 Ebriacea	 Ebria		0.9999749251246155
6df4a7e57bb10c2e11261392b197a798	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gonyaulacales	 Gonyaulacales	 Pyrocystis		0.8339743860454691
6e17effbdafe4ca404afd3ae1854c8fd	Eukaryota	 Mucoromycota	 Incertae_Sedis	 Mucorales	 Rhizopodaceae	 Rhizopus		0.7660950676255084
6e1bdc8fea3c6464eae6ab4fcf8df563	Eukaryota	 Platyhelminthes	 Rhabditophora	 Polycladida	 Polycladida	 Polycladida	 Notoplana_australis	0.8811001307210038
6e217a902cdff322d2027637d1704609	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9226219255942456
6e22d9604544498cd65770fcf5672b58	Eukaryota	 Annelida	 Polychaeta	 Spionida	 Spionida	 Spionida	 Tharyx_sp.	0.9983784681632509
6e22f5981db3f5e375e191f6b5ebfec5	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9411065493513258
6e542ae12073c15cda911a9966889d20	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 uncultured	 Mataza_hastifera	0.750486097
6e5644daba71cd8a182acaf6f2db5842	Eukaryota	 Annelida	 Polychaeta	 Scolecida	 Cossuridae	 Cossuridae	 Cossura_sp.	0.8117581353552018
6e5b50b92cbc6280c0ab5529d6f693e0	Eukaryota	 Cercozoa						0.9999998578872255
6e66106f2f00d5ba8407e7dedebf0b88	Eukaryota	 Ochrophyta	 Ochrophyta	 Ochrophyta	 Ochrophyta	 Bolidomonas	 uncultured_stramenopile	0.992091257
6e79d7dd3bdefd81e9cd970beb669947	Eukaryota	 Cercozoa	 Glissomonadida	 Glissomonadida	 Glissomonadida	 Heteromita		0.9999999974031557
6e8cd4ef73098e1f89fb851b3e7a7244	Eukaryota	 Ochrophyta	 Chrysophyceae	 uncultured	 uncultured	 uncultured	 metagenome	0.987066938
6e9504274f80d6314b041b4426be543b	Eukaryota	 Chlorophyta	 Mamiellophyceae					0.9963267305368309
6ea5fe267b69c71c31661a225d2888df	Eukaryota	 Arthropoda	 Maxillopoda	 Calanoida	 Calanoida	 Calanoida	 Centropages_typicus	0.934561559
6ea96c56913c9c368531075f831e26a2	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 phytoplankton_environmental	0.9692308323471481
6ead061c6a5fa9bee5c1e046b3bbd644	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Euplotia	 Aspidisca	 uncultured_ciliate	0.999999961
6eae55e6f0ca2cb5d43057a8523bc45b	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_Rhizaria	0.711480727
6eb2cf219fd84b3e0c9a7b6bb06571fb	Eukaryota	 Tunicata	 Ascidiacea	 Enterogona	 Enterogona	 Enterogona	 Ciona_intestinalis	0.9998245949261397
6ebf282677c2fc145d79b804f406395c	Eukaryota	 Prymnesiophyceae	 Prymnesiophyceae	 Prymnesiales	 Prymnesiales	 Prymnesiales	 uncultured_eukaryote	0.9036747725940224
6ec137e4067697f322187d17c05b3e7a	Eukaryota	 Cercozoa	 Chlorarachniophyta	 Chlorarachniophyta	 Chlorarachniophyta	 Minorisa	 uncultured_eukaryote	0.8458105195351142
6ec30547887b1dd31c4d8a27d7c9e62e	Eukaryota	 Cercozoa	 Imbricatea	 Imbricatea	 Thaumatomonadida	 Gyromitus		0.9167385803424815
6ec632e979ce3e4b2cd83bb8021914dd	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_eukaryote	0.9987907938179726
6ed77dd4f12b686634ba6bd9ca264c7c	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 Amoebophrya_sp.	0.8389022358092453
6ee4ecd4632370385272a72367eff67a	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gonyaulacales	 Gonyaulacales	 Neoceratium	 uncultured_marine	0.9463634887834823
6ef596c1d4540c321833e6b447710aa4	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Oligotrichia	 uncultured	 uncultured_ciliate	0.9999690376416313
6ef5b711a1d81c66930b8fb90da5f8f0	Eukaryota	 Prymnesiophyceae	 Coccolithales	 Coccolithales	 Coccolithales	 Algirosphaera	 Algirosphaera_robusta	0.992295849
6ef86d989a120cebf8fe6e3c0070e746	Eukaryota	 Ochrophyta	 Chrysophyceae	 Ochromonadales	 Ochromonadales	 Dinobryon	 uncultured_freshwater	0.9974906319766861
6f088406f7fb03e09b9bc49b27041a65	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Pseudovorticella	 uncultured_eukaryote	0.9581977408192803
6f16695b672d37c2e29e3f070505a20b	Eukaryota							0.999705977
6f208936e29b7d7efba03fcb5ecf31b5	Eukaryota	 Ochrophyta	 Chrysophyceae	 Ochromonadales	 Ochromonadales	 Paraphysomonas	 Paraphysomonas_imperforata	0.9773117156810246
6f26ae35b3260b2b01bb7c18b231a3f0	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_Amoebophrya	0.9768890725762758
6f42f872a2feac5c24b6e640078d17b3	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Nassophorea	 uncultured	 uncultured_ciliate	0.9999999980515213
6f4512abba787dec1642da7d643f044a	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Prostomatea	 Cryptocaryon	 Askenasia_sp.	0.9999942084763539
6f4ab25a14ea6cd9f4a86316bacad8a8	Eukaryota	 Arthropoda	 Maxillopoda	 Sessilia	 Sessilia	 Sessilia		0.9607950001342279
6f547c40351e4d75fd4d1603df207c58	Eukaryota	 Dinoflagellata	 Dinophyceae					0.863034994
6f577d8c785d3fa8d0eced4b5f15ccdb	Eukaryota	 Retaria	 Acantharia	 Acantharea_Group_I	 Acantharea_Group_I	 Acantharea_Group_I	 uncultured_marine	0.9968950861767831
6f5e6db26e592662f6a3f198326a432a	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9148794986475489
6f7e73dd4d7cecf0c2a41b489a6aa069	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_alveolate	0.7636339850943684
6f9bcbc32a9e4fbab04b9d24dee8394e	Eukaryota	 Tunicata	 Ascidiacea	 Enterogona	 Enterogona	 Enterogona	 Ciona_intestinalis	0.9998210795532856
6faa8b13721ada71e0959673366a830d	Eukaryota	 Mollusca	 Bivalvia	 Mytiloida	 Mytiloida	 Mytiloida	 Mytilus_edulis	0.9993444359819058
6fab6dcf5204e97b7e5b9f9f9a2b6cf8	Eukaryota	 Cryptomycota	 LKM11	 LKM11	 LKM11	 LKM11		0.7119826664364711
6fb3a960659c37044e0329e3088d83b6	Eukaryota	 Vertebrata	 Actinopterygii	 Teleostei	 Teleostei	 Teleostei	 Gadus_morhua	0.9905341922452368
6fbdff122dc45a61f7d3fb14bda7a635	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II		0.9997392005962272
6fd482256caa06b8d7ab0de3d64eab02	Eukaryota	 Cercozoa						0.9999838839336989
6ff4869db18ca4cc2f3a55e0acc9dee8	Eukaryota	 Holozoa	 Choanoflagellida	 Codosigidae	 Codosigidae	 Lagenoeca	 uncultured_Choanoflagellida	0.9999869167079204
6ff89cc64f58c7d8c7463bf807e436e9	Unassigned							0.9568172096629706
6fff907c5e327a120f8eeec38e0ceacd	Eukaryota	 Cercozoa	 Thecofilosea	 Ebriacea	 Ebriacea	 Ebria		0.9873551360696083
7023ffec7d342133d3a982cda26fbefe	Eukaryota	 Dinoflagellata	 Dinophyceae	 Peridiniales	 Peridiniales	 Protoperidinium	 uncultured_marine	0.9999999996412612
7040e9cf51d71dd05d43b86653a70afe	Eukaryota	 Chlorophyta	 Mamiellophyceae					0.9997743761975442
7045a7e62157f3a6bf1de013da7cd156	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II		0.9972488192554025
70464d30703c9a32c94be8f6bcf20ce2	Eukaryota	 Chlorophyta	 Trebouxiophyceae	 Trebouxiophyceae	 Trebouxiophyceae	 Trebouxiophyceae	 Auxenochlorella_sp.	0.9929402331160576
70466c846b825229366eda0f7aaa7883	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Oligohymenophorea	 Parauronema	 Parauronema_virginianum	0.9974173467960177
7047fac57b082214592f5516cadfd701	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_II	 Syndiniales_Group_II	 uncultured_marine	0.9752259078724853
704b8b69d6fbccd9be59acf69c29f4cc	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.7132476335216633
704f601091321618d22a93560969ffa3	Eukaryota	 Diatomea	 Bacillariophyceae	 Bacillariophyceae	 Bacillariophyceae	 Cylindrotheca	 Cylindrotheca_sp.	0.8974737683372103
705a53271b0e927938abd91b8341780f	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9214572037661425
705e61c3a474b54f4a0777941af4540c	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 uncultured_eukaryote	0.9995399861825623
706bbc8c28d0a424fd0745c084348449	Eukaryota	 Ctenophora	 Tentaculata	 Cydippida	 Cydippida	 Cydippida	 Undescribed_mertensiid	0.9957223321517317
706c060e1736df2471507fcd33dc4600	Eukaryota	 Chytridiomycota	 Chytridiomycetes	 uncultured	 uncultured	 uncultured	 Uebelmesseromyces_harderi	0.9999751171259138
707afe35f61545479de2cd99d75e9770	Eukaryota	 Cercozoa	 Thecofilosea	 Thecofilosea	 Thecofilosea	 Thecofilosea		0.8437710119670373
709c4139a8299bfb9fcba3d39326d30e	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_I	 Syndiniales_Group_I		0.9999414237077457
70a4f616f09c2f4b842b419fc6168839	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodiniphycidae	 Gyrodinium		0.8792817279401051
70a6ffc490b6950429ace1d64508fab4	Eukaryota							0.9999999917563938
70acb2545a3d65de5b159c4d129a591b	Eukaryota	 Arthropoda	 Maxillopoda	 Calanoida	 Calanoida	 Calanoida		0.999999997
70c982ccb101036e4389b71304931865	Eukaryota	 Cercozoa	 Thecofilosea					0.9999997466381597
70d555d3f9b70cd6245be5e2c3418713	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya		0.9958836303065879
70e4eb2b213d5a5e748412282463ebd3	Eukaryota	 Cercozoa	 Ascetosporea	 Haplosporida	 Haplosporida	 Bonamia		0.8952343837986432
70e63e315eeac3d312b6c3eb5f02f0da	Eukaryota	 Cercozoa	 Imbricatea	 Imbricatea	 Thaumatomonadida	 Allas	 uncultured_marine	0.7527977840031485
70e937f349afa72aff2c7ace10af6756	Eukaryota	 Dinoflagellata	 Dinophyceae					0.874548112
70f30a3365acf41768acedd3b4275198	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales_Group_III	 Syndiniales_Group_III	 uncultured_eukaryote	0.9960108880066302
70f6f77e348c57bfb1b7efd38cc81e94	Eukaryota	 Diatomea	 Mediophyceae	 Mediophyceae	 Mediophyceae	 Cerataulina	 Cerataulina_pelagica	0.9667432939683689
71121c33277803534c08b8ec00ddd277	Eukaryota	 Ciliophora	 Intramacronucleata	 Conthreep	 Nassophorea	 Zosterodasys		0.9999999660629647
711f449efafb4b4b309771ad37256e8b	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9952816313531293
71355a45ae7c4eab3eaaf7b87c57ebd1	Eukaryota	 Cercozoa	 Phytomyxea	 Phytomyxea	 Phytomyxea	 uncultured	 uncultured_Eimeriidae	0.9309553658132192
7154677785d5375032449697ef71afd3	Eukaryota	 Porifera	 Demospongiae	 Suberitida	 Suberitida	 Suberitida		0.9226558188163823
7159a2b872149456a34476613d341ff5	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9014282327776497
7165788c7b9e4f0a1b5ba4cf4b423e17	Eukaryota	 Ochrophyta	 Ochrophyta	 Ochrophyta	 Ochrophyta	 Bolidomonas		0.9996314558896003
717b8d59386214b6b8c53c7c10a492f6	Eukaryota	 Ciliophora	 Intramacronucleata	 Spirotrichea	 Oligotrichia			0.9999823781623035
717e0946f949e257f6649e77d07db56f	Eukaryota	 Dinoflagellata	 Dinophyceae					0.9152309538128552
717e22ae3bdee11f309bce1ccd588697	Eukaryota	 Cercozoa	 Thecofilosea	 Ebriacea	 Ebriacea	 Ebria	 uncultured_eukaryote	0.8293831328896973
71803c0ca1180a135621bb34d6071a8e	Eukaryota	 Dinoflagellata	 Dinophyceae	 Gymnodiniphycidae	 Gymnodinium_clade	 Chytriodinium	 uncultured_eukaryote	0.924589705
718524dacf0254e098a9ccd353a77f7a	Eukaryota	 Chlorophyta	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Prasinophytae	 Pterosperma_cristatum	0.9992683763319135
719081269b56ca3f95fb569e5ca1d3e2	Eukaryota							0.9999999999317895
7193b3e06bb46e76492691e6f317d119	Eukaryota	 Mollusca	 Bivalvia	 Mytiloida	 Mytiloida	 Mytiloida	 Mytilus_edulis	0.9994674265005805
71a3633515a32870b5e4052297ef8315	Eukaryota	 Holozoa	 Choanoflagellida	 Codosigidae	 Codosigidae	 Lagenoeca	 uncultured_eukaryote	0.7909853320630083
71b8be9345527652154c4737ce2b6e67	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Amoebophrya	 phytoplankton_environmental	0.7027465604352156
71c6ec6a782fa54cbdf4cb5bccf6a8d9	Eukaryota	 Cercozoa	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 Novel_Clade_2	 uncultured_eukaryote	0.999988215
71d37ec3bedf9bb67043f1eaef15802c	Eukaryota	 Ascomycota	 Leotiomycetes	 Helotiales	 Incertae_Sedis	 Phialocephala	 fungal_sp.	0.9805772359161352
71da15813618b6cb69a06425ac3ba0d5	Eukaryota	 Protalveolata	 Syndiniales	 Syndiniales	 Syndiniales	 Hematodinium	 Hematodinium_sp.	0.8506699196293703
71deca065d2459d87369b0b11a125330	Eukaryota	 Dinoflagellata	 Dinophyceae					0.992222535
